date,user_id,message
2022-08-25 11:29:00,Batyachamp,"['\n', '\n', '\n']"
2022-08-25 11:43:00,andres3,"['\n', '\n100% agreed. Same dealer had a 2021 M2C in a manual with super low miles. Listed for $73k. The listing is gone. They also have a 2018 M2 with like 16k miles and are asking $56k. ', ""I'll be keeping an eye on the 'vert listing to see if it gets adjusted as we enter the Fall season. "", 'What\'s the usual \'vert upcharge all other things being equal?"" I have my eye on a ;\'18 17K mile white m240i coupe and it\'s under $40K now (app says ""great price.""). ', ' ']"
2022-08-25 11:46:00,andres3,"['\n', '\nAn M2 with a hole in the roof should be against the law. The ceiling is already low enough as it is; especially in the rear. ']"
2022-08-25 11:48:00,andres3,"['\nSo what would make a wife angrier... trading in the 4-door for a 2-door, or buying another car without even trading any in? ']"
2022-08-25 12:13:00,jmonroe1,"['\nSince ', ' is on vacation this would be a good time to talk behind his back. How long do you think it will take him once he’s back home to put the Sprinter up for sale? I don’t think it will take very long. Might even be listed before he unpacks all the luggage.', 'jmonroe ']"
2022-08-25 12:17:00,jmonroe1,"['\n', '\n————————————————', 'I guess ', ' is disqualified since Mrs. ', ' is an enabler.', 'jmonroe ']"
2022-08-25 12:23:00,Batyachamp,"['\n', '\n', '\n']"
2022-08-25 12:51:00,qbrozen,"['\n', ""\nDon't tell him I said so, but I think maybe it waits around until the JWL arrives. No build date scheduled on that yet. ""]"
2022-08-25 12:56:00,tifighter,"['\n', '\nFirst time, huh? ']"
2022-08-25 14:21:00,breld,"['\nTook some time this afternoon to drive down to the BMW dealership with the M240i vert. Had a really nice test drive…highway and streets. I was impressed and a bit surprised at how comfortable it was…I know it’s “just” an M performance model but I thought it might be harsher. Put the top down on the way back to the dealership, which included 70-80 mph on the highway…with the windows up it was quite comfortable. Definitely tolerable for short stints on the highway. For me, it feels like a great update to the couple E46 convertibles I’ve had. ', 'CPO w/25k miles. Looks pretty much brand new. But as pointed out, they’re asking price is a bit dear. We’ll see if it happens to sit and they adjust the pricing. ', ' ']"
2022-08-25 14:24:00,breld,"['\nLots of fun toys at that dealership. Salesperson pointed out a brand new M3 Comp that was available…apparently the guy who ordered it was all set to trade in his Tesla Model S Plaid, but the trade offer dropped by $30k over the past couple months, so he backed out. $86k for the M3, plus a $5k dealer markup. ', 'They also had a 2021 M3 base with a manual, but w/17k miles and priced higher than the brand new Comp (or at least more than the Comp’s MSRP). ', 'They also had three examples of low mileage Z3 and Z4 M coupes in the showroom. Two were owned by the owner of the dealership, and one was actually for sale….', ' ']"
2022-08-25 14:57:00,oldfarmer50,"['\n', '\n', '\n', 'The market is so crazy these days that there’s no telling what would be the best time to get a value for your trade. I would assume that any time of the month would be equally good to get a valuation. I guess that the old rule that says buy at the end of the month still holds true as salespeople still have monthly incentive bonuses to meet. ']"
2022-08-25 15:55:00,tifighter,"['\n', '\n', '\n', '\n']"
2022-08-25 16:53:00,stickguy,['\nwhat OldFarmer said. offers are all over the place and can swing up or down any given day. So any traditional rules (such as go to the dealer to buy on the last day of the quarter) are pretty much useless now. ']
2022-08-25 19:28:00,roadburner,"['\nThe dealer that has the 2018 M2 also has a Cardinal Red AMG C43 sedan; my wife ', ' likes it- but to me the C43 is more an ""AMG Lite"" much like the M340i is not a true M car. Plus, at the ripe old age of 65 I can\'t wrap my mind around owning a car with a column shift- at least not for 10-15 more years. ']"
2022-08-26 07:48:00,laurasdada,"[""\nWith a house full of relatives from 7 months to 82 yo, car shopping really wasn't on the list this week. But, I had a plan, after test driving the TT vert last Friday..."", ""As the Malfunction Indicator Light had lit last Friday (yellow steady, so likely not a huge worry) on the A7, and the earliest appt. I could get was this past Wednesday, I was going to try to kill two IRA accounts with one visit. While the A7 was getting reviewed, sit down and try to play Let's Make a Deal with sales-dude on the TT."", 'But, as I had hoped would happen, after ~100 miles of driving, the MIL extinguished so I cancelled the service appt. Which meant no trip to the dealer to wheel and deal. And, as oft happens, it appears that the TT sold that day. So, twas not meant to be.', ""And, wife's son has been driving her CX-5 while here, he's (a car guy, successful executive in car-related industry; drives a '22 Golf R) announced that the CX-5 was too slow with sloppy steering for her. He recommends that she immediately trade for an Audi Q3. Which, I don't think would be her cup of oil (too small), we did the GLC300 (my choice), X3 and Q5 shopping late last year. Q5 was her choice, but in plug-in guise, which is difficult to come by these days (new). Neighbor has a Q3, so I'll have her take a look at that one. Plus I just waxed the CX-5 and she had the oil changed. So, gotta keep it a little longer, right? ""]"
2022-08-26 07:50:00,laurasdada,"[""\nOh, and I've read that for '23, there will be no A7 PHEV. Likely as Audi et al tilt towards the all electric fleet. I wonder if that makes mine more valuable? ""]"
2022-08-26 08:02:00,roadburner,"['\n', '\n']"
2022-08-26 09:05:00,sda,"[""\nI am not thrilled about the sudden surge to go all in on EVs. I will be shocked if the transition goes well and is readily accepted by the buying public. Don't get me wrong, EVs have advantages and their place in the market but not to the degree that is being forced upon us. ""]"
2022-08-26 09:09:00,nyccarguy,"['\n', ""\nI'm quite happy with my partial electric vehicle. I'm averaging around 35 mpg including charging. Besides being a 4 door, 4WD, Convertible, it is by far the most fuel efficient vehicle I've ever owned (leased). I'm not ready to go all electric either. ""]"
2022-08-26 09:09:00,stickguy,"['\nI was supposed to look at a 2007 Miata yesterday, right in town. But when I pinged the guy he had just sold it. Snooze you lose as always. Still need to find one for a test sit! No rush, probably better to wait for the first frost when snow will be coming soon, and it’s time for toys to go into hibernation. If there will ever be a deal to be had, that’s the time! And probably fewer buyers competing. ']"
2022-08-26 09:36:00,laurasdada,"[""\nI'm of the same thought, NYC. I dig having the electric range to run daily errands without waking the sleeping stegosaurus. And, the overall mpg I've been averaging for a tank of dino of ~50mpg."", 'At dinner Wednesday night, I parked behind a parallel parked Celica Convertible (!). Owner came out with his take out food, looked at my car and asked, ""What the heck is that!"" Told him, he complimented it\'s beauty (alas, not mine). He got into the Celirag and lurched forward and stalled it. Second try, sputtered to life and off he went into the Yarmouth night. ']"
2022-08-26 10:18:00,andres3,"['\n', ""\n$30K lost in 2 months? He should have traded it in and got a car that's priced more stable. $30K is a lot to lose in 2 months. ""]"
2022-08-26 11:02:00,breld,"['\n', '\n', '\n', '\n']"
2022-08-26 11:37:00,xwesx,"['\n', ""\nI'll keep that in mind for the next run to that area! Detroit is a really short jaunt north from Toledo, and we have to drive through Toledo whenever we go to or from our place here. Also, my wife has a close friend who lives in Detroit, so she's always tempted to go that way. ""]"
2022-08-26 11:42:00,xwesx,"['\n', '\nNice! Quite the contrast (in every possible way) to your other/prior vehicles! For a dark interior, they did a fantastic job on the details there. Enjoy it!', ' ']"
2022-08-26 11:51:00,xwesx,"['\n', '\n', 'Best view of that car! To be honest, I was expecting it to actually look like a 20-year-old Hyundai. That thing is as nice as one of those ever was! I like it. ']"
2022-08-26 11:52:00,tjc78,"['\n', '\n', '\n']"
2022-08-26 12:13:00,oldfarmer50,"['\n', '\nFor that reason I’d keep my summer toy over the winter and sell it in the spring. You could get lucky though, find someone who lost their winter storage or needs the cash for heat bills. ']"
2022-08-26 12:17:00,corvette,"[""\nTurned in the Tundra this afternoon, super easy process, just needed to sign the odometer disclosure. As luck would have it, I also hit up Ford's chat system, and my Maverick is scheduled for production the week of October 10 and has a VIN assigned. So, that's progress! I was strongly considering switching to an XLT if it got bumped to a 2023, but this saves me having to make that decision.  ""]"
2022-08-26 12:18:00,oldfarmer50,"['\n', '\nAt first I thought it was a Buick Century. ']"
2022-08-26 12:28:00,sda,"['\n', ' Remind us, what color and options did you select on the Maverick? ']"
2022-08-26 12:32:00,explorerx4,"['\n', ',', 'Glad to see some kind of progress on your Mav. ']"
2022-08-26 12:33:00,stickguy,"['\n', '\nhappens to a lot of people. both situations. ']"
2022-08-26 12:34:00,stickguy,['\nI have not bothered to call Ford to ask. Though I have gotten emails all along so at some point they would let me know. And I think my dealer does a good job keeping on top of things. I still am hoping to get bumped to 2023. ']
2022-08-26 12:34:00,corvette,"[""\nAlso, there were way, way more sales droids running around the Toyota dealership than I would expect given that their lot is perhaps half full. I'm assuming their volume must be pretty good and it's just a case of most vehicles being sold before they hit the lot. "", ' - XL, EcoBoost with AWD, CoPilot 360 package in Cactus Grey (the same color as Mrs. ', "" 's Bronco). I will likely have the dealer add floor mats, soft tonneau cover, and either a bed mat or a spray in bed liner. "", ""I'm very undecided on the bed mat vs. bed liner. I doubt I would ever haul anything which would scratch the bed, and if I did scratch it up, could just have the spray in bed liner done later to cover it up. ""]"
2022-08-26 12:37:00,stickguy,"['\nI noticed that too at the Ford dealer. Place was full of sales people at the front desk (managers) and individual stations. they all seemed pretty busy too.', 'I agree that the real difference is just not having hundreds of cars rotting on the lot. ']"
2022-08-26 12:43:00,xwesx,"['\nMy son is determined to find a car before we head back to Alaska. I told him he doesn\'t really need one at the moment (still has open access to our 2013 Forester), but he\'s determined. I guess it is something about it being ""his."" ', 'Anyhow, sellers in this region are such flakes! Seriously, actually getting a response from one of them... I get this giddy feeling like I just won a lottery or something. Even if they are just saying they sold it or are about to sell it, I still feel this elation that they actually communicated with me. /sigh ']"
2022-08-26 13:09:00,andres3,"['\n', '\n', '\n', '\n', ""That's 5 months ago, but still, 30K depreciation is a lot for a single vehicle in 5 months. I think some new Bugatti's might suffer less depreciation then that! ""]"
2022-08-26 15:54:00,ab348,"['\n', '\nSo Ford is going to still be building 2022 models in October? That seems very late for them to be in production. I wonder when 2023 models begin? ']"
2022-08-26 16:22:00,stickguy,"['\nI think they might still be making them into November. entirely possible some people will take delivery of their new 2022 model year, in calendar year 2023. ']"
2022-08-26 17:05:00,corvette,"['\nWhat ', ' said... I\'m not thrilled about the prospect of getting a ""new"" 2022 model year car at the end of 2022/beginning of 2023, but it\'s a lot better than not having one at all. Also makes planning the trip to pick it up difficult with respect to my needing to use seven PTO days before the end of the year since I can only roll over five, so it would be helpful to know right now whether I can pick it up this year or not. ']"
2022-08-26 17:15:00,stickguy,['\nif they make yours close to that date should be fine. Where is this one coming into? Granger? ']
2022-08-26 18:20:00,oldfarmer50,"['\n', '\nYou said you drive on I-87. I saw a Maverick Thursday around exit 10. It was the lighter grey one that I think you said you had. If the first letter in you license plate was K it might have been you.', 'I must say, you look a lot younger than I thought. About 30? ']"
2022-08-26 18:43:00,corvette,"['\n', '\nYes, outside of Des Moines. ']"
2022-08-26 19:03:00,roadburner,"['\n', '\n']"
2022-08-26 19:05:00,qbrozen,"['\n', '\nwhat color is under the wrap? ']"
2022-08-26 19:22:00,stickguy,"['\n', ""\ngot the K right but that seems to be where they are for new plates. mine is dark gray and I have lapped 30 and don't look half my age!"", ' ']"
2022-08-26 19:22:00,stickguy,"['\n', ' ']"
2022-08-26 19:24:00,stickguy,['\nactually looks darker if not in the sun I think. ']
2022-08-26 19:35:00,corvette,"['\n', "" - my dad's Ranger is the same color, Carbonized Gray, I think. ""]"
2022-08-26 19:42:00,roadburner,"['\n', '\nAlpine white, but the whole car just gave me a bad vibe. ']"
2022-08-26 21:46:00,Michaell,"['\nThanks for the comments on moms Sonata. My sister had gotten it washed a couple of days before I took that picture.', 'After having driven it for a few days, including the trip from San Diego to Ventura county, it drives about as well as it looks. The mileage isn’t so great – I hope to have some harder numbers in the next couple of days – and I miss having a rearview camera, but other than that it’s quiet, rides well, has OK power. ', 'We have probably put more money into it in the last two years than it’s worth, but my sister tells me all the time that everybody she encounters when she’s driving it has asked if it was for sale. I will cross 47,000 miles on it on my drive back to San Diego on Sunday. ']"
2022-08-27 03:19:00,oldfarmer50,"['\n', '\nI always assume a wrap is hiding something bad. And matte? Ugh, indeed. ']"
2022-08-27 04:14:00,sda,"['\n', '\nIIRC the V6, quicker than the 4 but no hot rod, low to mid 20s mpg. It does look clean and really like the color. The tail lights on that model were similar to those on the Olds Intrigue. I wonder who copied who? If I see a similar Hyundai/Kia model on the road around here, typically the clear coat is gone and the car appears to be on life support. ']"
2022-08-27 04:29:00,nyccarguy,"['\n', '\n']"
2022-08-27 05:35:00,Michaell,"['\nThe sonata has the 2.7 V6 with, I think, 170 HP. And yeah, 2003 model year. I think dad paid less than $17k before TTL, which is what a 4-cylinder Camry was selling for. ', 'My sister and I have added about 12,000 miles in the two years since we moved mom to San Diego. ']"
2022-08-27 05:37:00,oldfarmer50,"['\nHere’s a puzzler I saw this morning.', 'I saw what looked like a BMW X5 parked on a lawn with a $38,000 price tag on it. Would any of you plunk down that much money for a lawn car? I’m not slamming selling a car like that per se but when I’ve done it I’m selling a vehicle for 38 hundred not 38 thousand. ', 'Would you expect the buyer to come with a shopping bag full of cash?', ' ']"
2022-08-27 06:29:00,kyfdx,"['\n', '\nThe check from their bank loan will give you real US dollars. ']"
2022-08-27 06:49:00,breld,"['\n', ' will appreciate this. My current obsession (which changes weekly if not daily anyway) is finding a nice previous gen M240i. Driving that 2019 convertible last week reminded me what a great car that is to drive, and at this point, it’s starting to have that “classic” BMW feel IMO. ', 'I’m a sucker for the newest designs, so had thought I’d want to order a new M240i (and given market prices these days, it’s not a bad idea from a value perspective), but I was really drawn to that gray/cognac convertible from an aesthetic perspective in addition to the drive, so that speaks well of its design. ', 'A manual m240i RWD would be a great update to the ZHP (if/when I chose to move on). But I did find myself appreciating that top down feel way more than I anticipated. So right now, that’s my focus. ', 'In addition to that mineral gray/cognac one, there’s also a 2020 low mile example in a neighboring state in Long Beach Blue. Kinda cool to have a “mostly” M2 exclusive color. My wife would say it’s too “turquoisey” but I’m always drawn to it, and it looks sharp with the black trim. ', ' ']"
2022-08-27 07:07:00,roadburner,"['\n', '\n', '\n']"
2022-08-27 07:09:00,roadburner,"['\n', '\n', '\n']"
2022-08-27 07:15:00,oldfarmer50,"['\n', '\n', '\n', 'Would you have done that deal with a total stranger? I did a lawn sale once for $500 on a junker. The guy gave me a $100 down and said he be back after he persuaded his girlfriend to give him the rest. He was so shady that I was hesitant to do a $500 deal. ', 'BTW, that blue BMW you posted is a convertible. I thought you hated those. Nice color though. ']"
2022-08-27 07:18:00,jmonroe1,"['\n', '\n', '\n', '\n', '\n']"
2022-08-27 08:06:00,fintail,"['\nThat Sonata is an ultra low mileage preservation piece, right? Keep it up - in another decade or so it will have weirdo special interest value. I know a teenage enthusiast who is really into 90s Korean cars, a high spec Daewoo Lanos is his dream car.\n', '\n']"
2022-08-27 08:06:00,andres3,"['\n', '\n', '\n', ""I'm not a big fan of long beach blue, but it's better than boring white and old man gray in my opinion. And black is just a hotter (in a bad way) version of gray. ""]"
2022-08-27 08:09:00,fintail,"[""\nCo-worker has an upper trim 2021 Crosstrek. I haven't driven it, but I have ridden in it, and the engine seems fine, no apparent straining or slowness. The older ones have kind of a wheezy reputation (and what is it with some older Subarus that always sound like they are in too high of a gear?).\n"", '\n']"
2022-08-27 08:16:00,breld,"['\n', '\n', '\n', 'I’m in the Chicago area this weekend visiting my son at school. I’m half-tempted to go check this out while I’m in the area…sunset orange manual M240i. ', ' ']"
2022-08-27 08:24:00,roadburner,"['\n', '\n', '\n']"
2022-08-27 08:29:00,roadburner,"['\n', '\n', '\n']"
2022-08-27 09:20:00,tifighter,"['\n', '\n', '\n', '\n']"
2022-08-27 09:56:00,andres3,"['\nI see the m240i as a $39K car at about 17K miles, but:', ""That's the auto. Manual purists will pay more for a manual. SMG/DSG purists will pay more for the M2 with one. How much more? Now if you can answer that, you have a crystal ball. ""]"
2022-08-27 10:08:00,breld,"['\n', '\n', '\n']"
2022-08-27 10:14:00,oldfarmer50,"['\n', '\n', '\n', 'Sorry, that was breld. ']"
2022-08-27 10:22:00,corvette,"['\n', '\n']"
2022-08-27 10:41:00,jmonroe1,"['\n', '\n', '\n', '\n', '\n']"
2022-08-27 11:01:00,mjfloyd1,"['\n', '\n', '\n']"
2022-08-27 11:25:00,tifighter,"['\n', '\n', '\n']"
2022-08-27 11:58:00,fintail,"[""\nHey, it's not me "", "" There's a very real 90s nostalgia movement out there, however, maybe no different than those who got into Edsels and Hudsons in the 70s when there was a 50s nostalgia movement."", ""IIRC those V6s had a fun rep (if it's the same unit as in the early Sedona) - V8 mpg with 4cyl performance. "", '\n', '\n', '\n', '\n', ' ']"
2022-08-27 12:09:00,roadburner,"['\n', '\n']"
2022-08-27 12:12:00,jmonroe1,"['\n', '\n', '\n', '\n']"
2022-08-27 12:24:00,sda,"['\n', '\n', '\n', '\n', 'What failed on that engine, the timing belt or chain? ']"
2022-08-27 13:43:00,jmonroe1,"['\n', '\n', '\n', '\n']"
2022-08-27 14:23:00,oldfarmer50,"['\n', '\n', '\n', '\n', 'That’s interesting. Those 6G7 motors were pretty robust. I had the 6G73 in two of my Chryslers and the 6G75 in my Eclipse. The 6G74 in your Hyundai must have been a lemon. ']"
2022-08-27 16:14:00,roadburner,"['\nAs I mentioned, I took a CPO 2019 AMG C43 for a drive today. Herewith my impressions:', 'The Design:', 'Exterior- Definitely a M-B; the styling is neither exciting or offensive- the same script followed by the G20 3er. The extra cost Cardinal Red is attractive, but rather subdued.', 'Interior(overall)- Black leather with red stitching. Very attractive and well designed. A very different control structure compared to a BMW, but it would be easy enough to learn.', ""Seating- As comfortable as BMW sport seats- maybe even a touch better. AMG offers a true sports seat akin to the ones offered in BMW M cars, but you inevitably have to special order it as dealers know they aren't AARP approved."", ""Instrumentation- The virtual instrument display is much better than BMW's hockey-stick design( which saddles you with a tach that runs counterclockwise). HUD is optional but this car doesn't have it. Like the M Performance cars and their M badges, the C43 scatters AMG badges everywhere(including the IP) to remind you it's "", ' ""The Real Thing.""', ""Steering Wheel- A flat bottom design. I learned shuffle-steering for the track and the flat-bottom makes it a pain. Nice red stripe at 12 O' Clock, though. It has a power telescoping tilt column, which I can easily do without, as in I invariably set it once and forget it."", ""Telematics- Essentially equivalent to BMW's setup, with the exception of the control wheel/touchpad- I much prefer how BMW combines the touchpad and control wheel into one assembly."", 'Shifter- I hate, ', "" the column shifter; it gives me flashbacks of the times that I was sentenced to the purgatory of driving my father-in-law's Park Avenue. Ugh."", 'The Drive:', 'Engine- Just adequate; the C43 is supposed to be quicker than my M235i, but if anything it felt slower.', ""Transmission- The nine speed M-B autobox can't compare to the ZF 8HP used by most every other luxury car company. I floored it at 75 mph and there was an extended pause before the transmission decided on a gear and took off. My 2er would have left if for dead."", ""Brakes- A bit more touchy than the BMW brakes I'm used to, but I could easily adapt. Like BMW, M-B is cutting costs and using floating calipers at the rear. I like fixed calipers at all four corners."", 'Suspension- I\'ve read that the suspension is very stiff and uncomfortable. Wrong; if you find that the C43 suspension calibration to be aggressive you are either a wimp, a wuss, or a hand-wringing bedwetter. Even at the stiffest setting both my wife and I found the ride to be more than acceptable. The car had lots of grip(credit the 19"" wheel package and Continental SSR summer rubber) but it felt a bit numb. Not bad by any stretch- just not entertaining.', ""AWD- Sadly it's standard. I know how to drive and the car has less than 700 hp, so I would happily do without it."", 'Bottom Line- A ', ' nice luxury/sports sedan. A driver coming out of a mainstream family sedan would think he/she died and went to Heaven. Me, I want something considerably more involving- with RWD and preferably with two fewer doors. ']"
2022-08-27 16:33:00,stickguy,"['\nI started working on the wife about ""upgrading"" her whip (while downsizing the footprint). so far, not going well. she likes her car (which of course she never really drives now). She does like to complain that she does not know where she is up here. I told her to just fire up google maps and go explore. or, pay attention when we are driving places!', 'I have been pointing out cars on the short list when we see them. Last 2 days say a Crosstrek, countryman, Lexus UX and Kona. So far none of them elicited a response of ""get to the dealer so we can look at one""! ']"
2022-08-27 17:04:00,oldfarmer50,"['\nYou could get her a job at my place. We have several women drivers and she’ll get a tour of the northeast worth writing home about. Not to mention numerous test drives.', ' ']"
2022-08-27 17:10:00,28firefighter,"['\n', '\n', '\n']"
2022-08-27 18:39:00,roadburner,"['\nA brief follow-up- with pictures:', 'A sunroof is optional, but of course this car had one.', 'Red seat belts are standard, but they were unfortunately deleted on this car.', 'The ""Natural Grain Black Ash Wood Center Console"" looks like ""100% Injection Molded Plastic"".', 'I ', ' say that the dealership-Mercedes-Benz of Louisville-is a first-rate operation. The overall organization and layout of the facility is ', "" better than my BMW dealer's floor plan- which I find inexcusable since the BMW showroom was built several years later. ""]"
2022-08-27 19:56:00,nyccarguy,"['\n', '\n']"
2022-08-27 20:00:00,corvette,"['\n', ' - I know it would give the car a less sporty look, but IMO, an ivory interior would look amazing with that exterior color. The trend of ""any interior color you want so long as it\'s black"" for high-performance cars needs to stop. ']"
2022-08-27 20:02:00,roadburner,"['\n', ""\nI don't like light interior colors. The black with red stitching suits me fine. ""]"
2022-08-27 20:04:00,roadburner,"['\n', ""\nHere's a better view:"", ' ']"
2022-08-27 20:22:00,jmonroe1,"['\n', '\n', '\n', '\n']"
2022-08-27 21:29:00,andres3,"['\n', '\nThe RWD Audi R8 V10 accomplishes all that. Better hurry; this is the last year you can get it new. ']"
2022-08-27 21:37:00,andres3,"['\nI drove the CT4 Blackwing, the thing looks great on paper except for price; over $70K.', ""Biggest letdown was the 10-speed auto. Not quite ready for prime time at this price. If manufacturer's can't duplicate the magical software and tuning of BMW on the ZF8, then they need to use a dual clutch transmission in their performance oriented cars. Freaking Hyundai is doing it at $33-35K price point. That's not to say it sucked. It was pretty good, but pretty good don't cut it just after you've test driven a BMW m240i at barely over half the price (2018 model). "", ""It's a great car with tons of technology, almost too much. Gadgets, doodads, bells, and whistles. The problem is that this is a lot of expensive stuff from a company I just don't trust. Without trust there can be no sale. "", 'If you are getting the manual one of my biggest criticisms of the car no longer applies, and you should check it out. ']"
2022-08-28 04:23:00,qbrozen,"['\n', '\n', '\n']"
2022-08-28 04:53:00,ab348,"['\nCar & Driver would disagree.', 'They tested a manual trans version, but MT reviewed the automatic and said ""the transmission does its damnedest to convince you it\'s Porsche\'s PDK in terms of quick and precognitioned shifts"" even though their review of the car was of the typical cliched anti-GM variety. ']"
2022-08-28 05:32:00,oldfarmer50,"['\n', '\nI’d rather see a tan interior with that red exterior. The only plus I see with black is that it hides the dirt. ']"
2022-08-28 05:53:00,qbrozen,"['\n', '\n', '\n']"
2022-08-28 06:49:00,fintail,"['\nThat ""natural grain"" black wood is the worst choice IMO. The natural grain brown is far better, and on this car a carbon fiber trim should have been optional, which would probably be the optimal choice even for a half-tune AMG model. This might look ok with a brown interior, too.', 'I am a weirdo, but I like the column shift. Makes the console feel airy, but of course I am not drawn to the sport models much anymore.', 'That car appears to have Distronic Plus, which some no doubt hate, but I find it handy for chore commuting.\n', '\n']"
2022-08-28 07:07:00,mjfloyd1,"['\n', '\n', '\n']"
2022-08-28 07:43:00,tjc78,"['\n', '\n', '\n', '\n', '\n']"
2022-08-28 07:46:00,oldfarmer50,"['\n', '\n', '\n', 'Black shows dust but things like stains pop out on lighter colors. I’ve jumped into some rental cars and didn’t even want to sit down because of stains on light colored seats. Those same stains might have been on a black interior and I never noticed them. ', 'Agree 100% on black exteriors. ']"
2022-08-28 07:52:00,jmonroe1,"['\n', '\n', '\n', '\n']"
2022-08-28 07:54:00,qbrozen,"['\n', '\n', '\n']"
2022-08-28 07:56:00,corvette,"['\n', '\nIf they offer some sort of metal trim instead of the wood, either that or carbon fiber would be appropriate for a model with sporty pretensions. ']"
2022-08-28 08:02:00,jmonroe1,"['\n', '\n', '\n', '\n', '\n']"
2022-08-28 08:22:00,ab348,"['\n', '\nMy experience is that a black interior shows every bit of lint, pet hair, dust, fluff and other loose debris more than any other color. The only advantage might be if you work in a coal mine or an oil field. ']"
2022-08-28 09:39:00,tjc78,"['\n', '\n', '\n']"
2022-08-28 09:40:00,sda,"['\nI have found black cloth especially prone to showing stains and general soiling. Cloth is more comfortable than most vinyl or leather in extreme temperatures. Black carpet is a pain, too. At least with vinyl or leather, it is easier to keep. A quick damp cloth or leather conditioner will make it look new. As ', ' mentioned white is tough to keep as well. Looks great new but if not frequently cleaned looks dingy quick and is never all the way clean. ']"
2022-08-28 09:48:00,tjc78,"['\n', '\n', '\n']"
2022-08-28 09:52:00,roadburner,"['\n', '\n']"
2022-08-28 09:52:00,tjc78,"['\n', '\n', '\n', '\n']"
2022-08-28 09:54:00,breld,"['\n', '\n', '\n']"
2022-08-28 09:56:00,roadburner,"['\n', '\n']"
2022-08-28 09:57:00,tjc78,"['\n', '\n', '\n', '\n']"
2022-08-28 10:30:00,corvette,"['\n', ' - that looks ideal, and far less expensive than a spray in bed liner. I might pick something like that up for the Maverick. ']"
2022-08-28 10:32:00,carnaught,"['\n', '\nSame with me as applied to lighter colors.', ' ']"
2022-08-28 10:36:00,corvette,"[""\nSo, I had two Lyft rides to and from the zoo for a beer festival yesterday evening. The trip out there, I had a not very talkative guy in a third-gen CR-V with very nice two tone seat covers that matched the two tone materials on the doors. The ride was much more jittery than I remember these being. The ride back was in a second-gen Equinox. I'm assuming it had the V6, because the engine did not seem to struggle in normal driving. This one also surprised me with worse ride quality than I remember--I had one as a rental many years back and liked it except for underpowered four banger. "", 'Maybe Lyft drivers just install cheap tires and overinflate them to try to squeeze out more MPGs. ']"
2022-08-28 11:58:00,explorerx4,"['\nWeathertech should be ok but there are some cheap drop in liners(from China from what I understand) that can develop static electricity buildup.', 'My nephew had one of those and it caught on fire due to something in the bed moving around and the static electricity cause something petroleum based in the bed to catch fire. ']"
2022-08-28 12:12:00,oldfarmer50,"['\n', '\nGeneral soiling is easy to clean up with a vacuum but stains are forever on fabric seats. Spill coffee on a black and grey fabric seats and see which one shows.', 'I suppose vinyl or leather might be different. The tan leather of my Lincoln would need a cleaning every so often but the black leather on my Chrysler I really can’t tell.', 'But I guess it’s a moot point if you’re buying that Mercedes roadburner is considering. If you can afford that you just send the staff out to detail the seats.😀 ']"
2022-08-28 12:16:00,oldfarmer50,"['\n', '\nI wouldn’t worry about mulch hurting the sides but most anything else not tied down might. On my old F-150 the sides of the bed were as scraped as the floor. ']"
2022-08-28 12:18:00,roadburner,"['\n', '\n', '\n']"
2022-08-28 12:20:00,oldfarmer50,"['\n', '\nI’m surprised you got a SUV as a LYFT. Those rideshare drivers usually go with the cheapest sedan they can find to keep costs down. I’ve seen them use Accents and Elantras.', 'Unless you got the premium service. ']"
2022-08-28 13:02:00,corvette,"['\n', "" - good point on the liners and static electricity buildup. Some people on the Maverick forums are using those very cheap waffle-interlocking rubber mats from Harbor Freight or similar. The ones I've seen up close are extremely prone to static buildup and I know from personal experience that my dog will not walk on them--I assume for that reason. ""]"
2022-08-28 13:34:00,jmonroe1,"['\n', '\n', '\n', '\n', '\n', '\n']"
2022-08-28 13:39:00,stickguy,"['\nthat is a nice bed mat. should work nicely for your needs. ', 'JM, it is a lease. rust in 6 years means nothing. Just making sure you can turn it back in without getting dinged for excess wear and tear! The mat is much more important to keep stuff from scratching the floor up, and sliding around ']"
2022-08-28 13:44:00,tjc78,"['\n', '\n']"
2022-08-28 13:51:00,stickguy,"['\nreparked the RDX today after having it out and had the wife spot to see how close can get. Now have a mark on the wall to line up with to know when it is in far enough to clear the door. as long as I cut that close we can get around the front of the car and access the steps.', 'based on eyeballing on the cabinet that I think is in the center of the back wall, It seemed to be to one side of the middle and looks like enough room to park the Mav next to it (once I get the junk and exercise equipment out of that side). will either back in or pull in at a slight angle to give some space between them.', ""of course that will hurt my campaign to get the wife into a different car but I won't give up! ""]"
2022-08-28 13:54:00,stickguy,"['\nmore important to me is a good Tonneau cover. Keep stuff secure, mostly dry, and from blowing out of the bed on the highway! I really like the one I put on the Maverick. ']"
2022-08-28 14:19:00,fintail,"['\nI had to look it up, there was indeed a metal trim option along with a couple wood options and carbon fiber (I believe carbon fiber was also fairly expensive).', 'For whatever reason, the black natural wood finish is extremely popular, I have seen it on many MBs of different models. A couple of my leased Es had the dark finish wood, but it was glossy.', 'I am still a fan of the brown natural finish wood (and coordinating upholstery) in my wagon:', '\n']"
2022-08-28 14:22:00,jmonroe1,"['\n', '\n', '\n', '\n']"
2022-08-28 14:31:00,corvette,"['\n', '\n']"
